# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-06-21 16:24:19 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05325000 MINNESOTA RIVER AT MANKATO, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05325000
#            TS   parameter     Description
#        301759       63160     Stream water level elevation above NAVD 1988, in feet
#         74622       00065     Gage height, feet
#         74623       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	74622_00065	74622_00065_cd	74623_00060	74623_00060_cd
USGS	05325000	2016-03-20 00:00	CDT	8.60	A	9510	A
USGS	05325000	2016-03-20 00:15	CDT	8.59	A	9490	A
USGS	05325000	2016-03-20 00:30	CDT	8.59	A	9490	A
USGS	05325000	2016-03-20 00:45	CDT	8.58	A	9480	A
USGS	05325000	2016-03-20 01:00	CDT	8.58	A	9480	A
USGS	05325000	2016-03-20 01:15	CDT	8.58	A	9480	A
USGS	05325000	2016-03-20 01:30	CDT	8.57	A	9460	A
USGS	05325000	2016-03-20 01:45	CDT	8.57	A	9460	A
USGS	05325000	2016-03-20 02:00	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 02:15	CDT	8.57	A	9460	A
USGS	05325000	2016-03-20 02:30	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 02:45	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 03:00	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 03:15	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 03:30	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 03:45	CDT	8.55	A	9420	A
USGS	05325000	2016-03-20 04:00	CDT	8.56	A	9440	A
USGS	05325000	2016-03-20 04:15	CDT	8.54	A	9400	A
USGS	05325000	2016-03-20 04:30	CDT	8.55	A	9420	A
USGS	05325000	2016-03-20 04:45	CDT	8.54	A	9400	A
USGS	05325000	2016-03-20 05:00	CDT	8.55	A	9420	A
USGS	05325000	2016-03-20 05:15	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 05:30	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 05:45	CDT	8.54	A	9400	A
USGS	05325000	2016-03-20 06:00	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 06:15	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 06:30	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 06:45	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 07:00	CDT	8.52	A	9370	A
USGS	05325000	2016-03-20 07:15	CDT	8.53	A	9390	A
USGS	05325000	2016-03-20 07:30	CDT	8.52	A	9370	A
USGS	05325000	2016-03-20 07:45	CDT	8.51	A	9350	A
USGS	05325000	2016-03-20 08:00	CDT	8.52	A	9370	A
USGS	05325000	2016-03-20 08:15	CDT	8.52	A	9370	A
USGS	05325000	2016-03-20 08:30	CDT	8.51	A	9350	A
USGS	05325000	2016-03-20 08:45	CDT	8.51	A	9350	A
USGS	05325000	2016-03-20 09:00	CDT	8.51	A	9350	A
USGS	05325000	2016-03-20 09:15	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 09:30	CDT	8.51	A	9350	A
USGS	05325000	2016-03-20 09:45	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 10:00	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 10:15	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 10:30	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 10:45	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 11:00	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 11:15	CDT	8.50	A	9330	A
USGS	05325000	2016-03-20 11:30	CDT	8.49	A	9330	A
USGS	05325000	2016-03-20 11:45	CDT	8.49	A	9330	A
USGS	05325000	2016-03-20 12:00	CDT	8.49	A	9330	A
USGS	05325000	2016-03-20 12:15	CDT	8.48	A	9310	A
USGS	05325000	2016-03-20 12:30	CDT	8.48	A	9310	A
USGS	05325000	2016-03-20 12:45	CDT	8.47	A	9300	A
USGS	05325000	2016-03-20 13:15	CDT	8.47	A	9300	A
USGS	05325000	2016-03-20 13:30	CDT	8.47	A	9300	A
USGS	05325000	2016-03-20 13:45	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 14:00	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 14:15	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 14:30	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 14:45	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 15:00	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 15:15	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 15:30	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 15:45	CDT	8.46	A	9280	A
USGS	05325000	2016-03-20 16:00	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 16:15	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 16:30	CDT	8.44	A	9240	A
USGS	05325000	2016-03-20 17:00	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 17:15	CDT	8.44	A	9240	A
USGS	05325000	2016-03-20 17:30	CDT	8.44	A	9240	A
USGS	05325000	2016-03-20 17:45	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 18:00	CDT	8.45	A	9260	A
USGS	05325000	2016-03-20 18:15	CDT	8.44	A	9240	A
USGS	05325000	2016-03-20 18:30	CDT	8.43	A	9230	A
USGS	05325000	2016-03-20 18:45	CDT	8.44	A	9240	A
USGS	05325000	2016-03-20 19:00	CDT	8.43	A	9230	A
USGS	05325000	2016-03-20 19:15	CDT	8.42	A	9210	A
USGS	05325000	2016-03-20 19:30	CDT	8.42	A	9210	A
USGS	05325000	2016-03-20 19:45	CDT	8.42	A	9210	A
USGS	05325000	2016-03-20 20:00	CDT	8.41	A	9190	A
USGS	05325000	2016-03-20 20:15	CDT	8.41	A	9190	A
USGS	05325000	2016-03-20 20:30	CDT	8.41	A	9190	A
USGS	05325000	2016-03-20 20:45	CDT	8.41	A	9190	A
USGS	05325000	2016-03-20 21:00	CDT	8.40	A	9170	A
USGS	05325000	2016-03-20 21:30	CDT	8.40	A	9170	A
USGS	05325000	2016-03-20 21:45	CDT	8.39	A	9160	A
USGS	05325000	2016-03-20 22:00	CDT	8.40	A	9170	A
USGS	05325000	2016-03-20 22:15	CDT	8.39	A	9160	A
USGS	05325000	2016-03-20 22:30	CDT	8.40	A	9170	A
USGS	05325000	2016-03-20 22:45	CDT	8.39	A	9160	A
USGS	05325000	2016-03-20 23:00	CDT	8.38	A	9140	A
USGS	05325000	2016-03-20 23:15	CDT	8.38	A	9140	A
USGS	05325000	2016-03-20 23:30	CDT	8.38	A	9140	A
USGS	05325000	2016-03-20 23:45	CDT	8.38	A	9140	A
USGS	05325000	2016-03-21 00:00	CDT	8.36	A	9100	A
USGS	05325000	2016-03-21 00:15	CDT	8.37	A	9120	A
USGS	05325000	2016-03-21 00:30	CDT	8.36	A	9100	A
USGS	05325000	2016-03-21 00:45	CDT	8.36	A	9100	A
USGS	05325000	2016-03-21 01:00	CDT	8.36	A	9100	A
USGS	05325000	2016-03-21 01:15	CDT	8.36	A	9100	A
USGS	05325000	2016-03-21 01:30	CDT	8.35	A	9100	A
USGS	05325000	2016-03-21 01:45	CDT	8.34	A	9080	A
USGS	05325000	2016-03-21 02:00	CDT	8.34	A	9080	A
USGS	05325000	2016-03-21 02:15	CDT	8.34	A	9080	A
USGS	05325000	2016-03-21 02:30	CDT	8.34	A	9080	A
USGS	05325000	2016-03-21 02:45	CDT	8.34	A	9080	A
USGS	05325000	2016-03-21 03:00	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 03:15	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 03:30	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 03:45	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 04:00	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 04:15	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 04:30	CDT	8.33	A	9070	A
USGS	05325000	2016-03-21 04:45	CDT	8.32	A	9050	A
USGS	05325000	2016-03-21 05:00	CDT	8.32	A	9050	A
USGS	05325000	2016-03-21 05:15	CDT	8.32	A	9050	A
USGS	05325000	2016-03-21 05:30	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 05:45	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 06:00	CDT	8.32	A	9050	A
USGS	05325000	2016-03-21 06:15	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 06:30	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 06:45	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 07:00	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 07:15	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 07:30	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 07:45	CDT	8.32	A	9050	A
USGS	05325000	2016-03-21 08:00	CDT	8.30	A	9010	A
USGS	05325000	2016-03-21 08:15	CDT	8.31	A	9030	A
USGS	05325000	2016-03-21 08:30	CDT	8.30	A	9010	A
USGS	05325000	2016-03-21 08:45	CDT	8.30	A	9010	A
USGS	05325000	2016-03-21 09:00	CDT	8.29	A	9000	A
USGS	05325000	2016-03-21 09:15	CDT	8.29	A	9000	A
USGS	05325000	2016-03-21 09:30	CDT	8.28	A	8980	A
USGS	05325000	2016-03-21 09:45	CDT	8.28	A	8980	A
USGS	05325000	2016-03-21 10:00	CDT	8.28	A	8980	A
USGS	05325000	2016-03-21 10:15	CDT	8.28	A	8980	A
USGS	05325000	2016-03-21 10:30	CDT	8.26	A	8950	A
USGS	05325000	2016-03-21 10:45	CDT	8.27	A	8960	A
USGS	05325000	2016-03-21 11:00	CDT	8.26	A	8950	A
USGS	05325000	2016-03-21 11:15	CDT	8.25	A	8930	A
USGS	05325000	2016-03-21 11:30	CDT	8.25	A	8930	A
USGS	05325000	2016-03-21 11:45	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 12:00	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 12:15	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 12:30	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 12:45	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 13:00	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 13:15	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 13:30	CDT	8.19	A	8840	A
USGS	05325000	2016-03-21 13:45	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 14:00	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 14:15	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 14:30	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 14:45	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 15:00	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 15:15	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 15:30	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 15:45	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 16:00	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 16:15	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 16:30	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 16:45	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 17:00	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 17:15	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 17:30	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 17:45	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 18:00	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 18:15	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 18:30	CDT	8.24	A	8910	A
USGS	05325000	2016-03-21 18:45	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 19:00	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 19:15	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 19:30	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 19:45	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 20:00	CDT	8.23	A	8890	A
USGS	05325000	2016-03-21 20:15	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 20:30	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 20:45	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 21:00	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 21:15	CDT	8.22	A	8890	A
USGS	05325000	2016-03-21 21:30	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 21:45	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 22:00	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 22:30	CDT	8.21	A	8880	A
USGS	05325000	2016-03-21 22:45	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 23:00	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 23:15	CDT	8.20	A	8860	A
USGS	05325000	2016-03-21 23:30	CDT	8.19	A	8840	A
USGS	05325000	2016-03-21 23:45	CDT	8.19	A	8840	A
USGS	05325000	2016-03-22 00:00	CDT	8.19	A	8840	A
USGS	05325000	2016-03-22 00:15	CDT	8.19	A	8840	A
USGS	05325000	2016-03-22 00:30	CDT	8.19	A	8840	A
USGS	05325000	2016-03-22 00:45	CDT	8.19	A	8840	A
USGS	05325000	2016-03-22 01:00	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 01:15	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 01:45	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 02:00	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 02:15	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 02:30	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 02:45	CDT	8.18	A	8820	A
USGS	05325000	2016-03-22 03:00	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 03:15	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 03:30	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 03:45	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 04:00	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 04:15	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 04:30	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 04:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 05:00	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 05:15	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 05:30	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 05:45	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 06:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 06:15	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 06:30	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 06:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 07:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 07:15	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 07:30	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 07:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 08:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 08:15	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 08:30	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 08:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 09:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 09:15	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 09:30	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 09:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 10:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 10:15	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 10:30	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 10:45	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 11:00	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 11:15	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 11:30	CDT	8.14	A	8760	A
USGS	05325000	2016-03-22 11:45	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 12:00	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 12:15	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 12:30	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 12:45	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 13:00	CDT	8.16	A	8790	A
USGS	05325000	2016-03-22 13:15	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 13:30	CDT	8.17	A	8810	A
USGS	05325000	2016-03-22 13:45	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 14:00	CDT	8.14	A	8760	A
USGS	05325000	2016-03-22 14:15	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 14:30	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 14:45	CDT	8.15	A	8770	A
USGS	05325000	2016-03-22 15:00	CDT	8.14	A	8760	A
USGS	05325000	2016-03-22 15:15	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 15:30	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 15:45	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 16:00	CDT	8.10	A	8690	A
USGS	05325000	2016-03-22 16:15	CDT	8.10	A	8690	A
USGS	05325000	2016-03-22 16:30	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 16:45	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 17:00	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 17:15	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 17:30	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 17:45	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 18:00	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 18:15	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 18:30	CDT	8.14	A	8760	A
USGS	05325000	2016-03-22 18:45	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 19:15	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 19:30	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 19:45	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 20:00	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 20:15	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 20:30	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 20:45	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 21:00	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 21:15	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 21:30	CDT	8.13	A	8740	A
USGS	05325000	2016-03-22 21:45	CDT	8.12	A	8720	A
USGS	05325000	2016-03-22 22:00	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 22:15	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 22:30	CDT	8.11	A	8700	A
USGS	05325000	2016-03-22 22:45	CDT	8.10	A	8690	A
USGS	05325000	2016-03-22 23:15	CDT	8.10	A	8690	A
USGS	05325000	2016-03-22 23:30	CDT	8.10	A	8690	A
USGS	05325000	2016-03-22 23:45	CDT	8.09	A	8690	A
USGS	05325000	2016-03-23 00:00	CDT	8.09	A	8690	A
USGS	05325000	2016-03-23 00:15	CDT	8.09	A	8690	A
USGS	05325000	2016-03-23 00:30	CDT	8.09	A	8690	A
USGS	05325000	2016-03-23 01:00	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 01:15	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 01:30	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 01:45	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 02:00	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 02:15	CDT	8.07	A	8650	A
USGS	05325000	2016-03-23 02:30	CDT	8.07	A	8650	A
USGS	05325000	2016-03-23 02:45	CDT	8.07	A	8650	A
USGS	05325000	2016-03-23 03:00	CDT	8.08	A	8670	A
USGS	05325000	2016-03-23 03:15	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 03:30	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 03:45	CDT	8.07	A	8650	A
USGS	05325000	2016-03-23 04:00	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 04:15	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 04:30	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 04:45	CDT	8.07	A	8650	A
USGS	05325000	2016-03-23 05:00	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 05:15	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 05:30	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 05:45	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 06:00	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 06:15	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 06:30	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 06:45	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 07:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 07:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 07:30	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 07:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 08:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 08:15	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 08:30	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 08:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 09:00	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 09:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 09:30	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 09:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 10:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 10:15	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 10:30	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 10:45	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 11:00	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 11:15	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 11:30	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 11:45	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 12:00	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 12:15	CDT	8.01	A	8550	A
USGS	05325000	2016-03-23 12:30	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 12:45	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 13:00	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 13:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 13:30	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 13:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 14:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 14:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 14:30	CDT	8.06	A	8640	A
USGS	05325000	2016-03-23 14:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 15:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 15:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 15:30	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 15:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 16:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 16:15	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 16:30	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 16:45	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 17:00	CDT	8.05	A	8620	A
USGS	05325000	2016-03-23 17:15	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 17:30	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 17:45	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 18:00	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 18:15	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 18:30	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 18:45	CDT	8.04	A	8600	A
USGS	05325000	2016-03-23 19:00	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 19:15	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 19:30	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 19:45	CDT	8.03	A	8580	A
USGS	05325000	2016-03-23 20:00	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 20:15	CDT	8.01	A	8550	A
USGS	05325000	2016-03-23 20:30	CDT	8.02	A	8570	A
USGS	05325000	2016-03-23 20:45	CDT	8.01	A	8550	A
USGS	05325000	2016-03-23 21:00	CDT	8.01	A	8550	A
USGS	05325000	2016-03-23 21:15	CDT	8.00	A	8530	A
USGS	05325000	2016-03-23 21:30	CDT	8.00	A	8530	A
USGS	05325000	2016-03-23 22:00	CDT	7.99	A	8520	A
USGS	05325000	2016-03-23 22:15	CDT	7.99	A	8520	A
USGS	05325000	2016-03-23 22:30	CDT	7.99	A	8520	A
USGS	05325000	2016-03-23 22:45	CDT	7.98	A	8500	A
USGS	05325000	2016-03-23 23:00	CDT	7.98	A	8500	A
USGS	05325000	2016-03-23 23:15	CDT	7.97	A	8480	A
USGS	05325000	2016-03-23 23:30	CDT	7.96	A	8470	A
USGS	05325000	2016-03-23 23:45	CDT	7.96	A	8470	A
USGS	05325000	2016-03-24 00:00	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 00:15	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 00:30	CDT	7.98	A	8500	A
USGS	05325000	2016-03-24 00:45	CDT	7.96	A	8470	A
USGS	05325000	2016-03-24 01:00	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 01:15	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 01:30	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 01:45	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 02:00	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 02:15	CDT	7.98	A	8500	A
USGS	05325000	2016-03-24 02:30	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 02:45	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 03:00	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 03:15	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 03:30	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 03:45	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 04:00	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 04:15	CDT	7.97	A	8480	A
USGS	05325000	2016-03-24 04:30	CDT	7.97	A	8480	A
